CFA,Q1,AGE13,PHD,CA9C,CA10C,CA11,CA12,SALPRSFIN,DIPL0,DIPL1,DIPL2a,DIPL2b,DIPL2c,DIPL3,DIPL4,DIPL5a,DIPL5b,DIPL6a,DIPL6b,DIPL6c,DIPL7
2,1,32,18L,4,2,5,4,1517,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,30,18L,3,2,3,4,2300,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,29,18M,4,7,3,4,2400,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,29,18M,4,4,6,6,2100,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,29,17,5,9,6,4,3867,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,29,18M,8,2,,3,2700,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,29,18M,4,4,6,6,2000,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,28,18M,4,3,6,6,2300,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,27,18M,4,4,6,6,2600,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,27,18M,3,2,2,3,2374,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,27,18L,4,4,6,2,1881,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,27,18M,4,9,4,4,2142,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,27,18M,4,4,6,6,3500,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,26,18M,4,3,6,4,2500.0799866,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,26,18M,4,9,1,1,1835,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,26,18L,4,4,6,5,2266.6875,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,26,18M,3,2,4,2,2124,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,26,18L,4,3,4,4,2300,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,27,18M,3,3,1,2,2283.296875,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,25,15,4,4,1,2,3200,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,24,08,2,2,6,1,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,25,13M,2,2,2,7,2196.296875,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,25,06T,6,9,1,1,1700,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,24,13L,1,1,1,1,2692,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,24,10L,8,4,,6,1750,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,24,13L,4,2,1,1,1800,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,24,16,4,2,6,4,2500,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,23,16,1,9,1,4,2808,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,24,13M,4,4,6,6,1842,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,24,13M,4,5,6,4,1759,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,24,05,5,4,1,3,1653,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,24,13L,2,2,2,3,1651,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,23,10L,6,5,1,3,1408,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,23,16,6,1,4,3,2167,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,23,13L,4,4,4,6,1625,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,23,13L,5,6,3,4,1683.296875,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,23,04I,1,2,2,1,2275,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,23,09M,5,2,1,7,1491.296875,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,23,09M,8,2,,1,1178,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,23,09M,3,3,3,3,1733,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,23,05,4,4,6,6,2167,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,23,16,7,7,7,7,2541,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,23,13L,6,4,1,3,2132,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,23,13L,1,2,2,1,1708.296875,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,23,13M,3,3,3,3,2200,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,23,16,3,9,3,3,2879,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,23,10L,5,2,1,2,1700,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,23,13L,6,6,2,3,1400,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,23,16,4,4,6,6,2650,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,22,09M,2,2,3,2,1350,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,22,08,4,4,6,6,1550,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,22,09M,5,2,7,4,1700,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,22,06T,2,2,7,7,1840,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,22,09M,5,7,4,5,1654,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,23,08,4,4,5,6,1966.6875,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,22,06I,7,2,7,2,1556,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,22,06I,1,2,4,3,1531,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,23,06I,7,7,2,6,1314,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,21,09L,7,2,1,4,1511,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,21,09L,6,2,1,1,1142,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,21,06T,8,9,,1,1400,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,21,06T,2,9,2,1,1955,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,21,05,7,2,7,2,1500,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,20,05,4,2,6,4,1400,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,19,04I,1,1,2,2,1255,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,19,05,4,4,6,5,1408,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,22,09M,4,4,6,7,2167,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,32,18L,4,4,5,5,2767,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,35,13L,4,4,3,3,2000,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,31,13L,6,6,3,3,1900,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,30,18M,1,1,1,2,1450,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,30,18M,4,3,3,2,2800,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,30,18M,4,4,1,6,2478,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,29,18M,2,9,1,1,3200,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,30,18M,4,4,5,4,1708.296875,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,29,18L,4,4,6,5,2000,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,29,18M,2,2,3,3,2000,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,29,18M,2,2,1,4,2700,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,18M,4,2,4,3,2908,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,18L,4,3,3,2,2231.6875,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,18L,4,2,4,5,2700,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,27,18L,7,7,7,7,2100,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,27,18M,4,4,6,5,3300,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,27,18L,2,2,3,2,1950,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,27,18M,5,5,3,4,1630,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,27,18M,2,2,1,7,2800,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,27,18M,1,1,2,1,2141.6953125,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,27,18M,3,3,1,1,2100,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,18M,4,4,6,6,2608,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,27,13L,7,4,6,6,1800,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,26,13M,4,5,5,3,1119,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,27,18M,1,2,3,2,2300,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,26,10L,2,2,1,1,1180,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,26,13L,5,2,2,3,1508.296875,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,26,13L,5,2,2,2,2828,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,25,13L,2,1,1,3,1430,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,25,13M,4,4,6,6,2300,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,25,13M,5,2,4,4,1800,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,25,13L,3,2,2,4,2100,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,25,16,3,3,2,5,2875,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,25,13M,3,3,1,4,1611,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,23,13M,3,9,3,2,1506,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,24,13L,8,1,,1,2634,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,24,08,4,9,4,1,1730,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,24,13M,1,1,2,1,1788,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,24,13L,4,2,6,3,2600,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,24,13L,4,4,5,5,1571,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,25,16,2,2,4,4,2612,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,24,10L,2,2,1,3,1500,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,24,13M,3,2,2,2,2138,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,24,13M,6,6,4,4,1142,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,24,13M,3,2,2,2,1359,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,24,08,4,2,4,3,1940,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,24,13L,4,3,4,4,1430,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,26,13L,4,9,6,6,2850,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,24,13M,4,3,6,4,2983,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,24,13M,1,4,1,4,1500,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,25,13L,7,4,6,7,1850,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,28,18M,4,2,5,3,2300,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,24,13M,5,5,2,3,1950,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,24,13L,4,2,6,5,1464.296875,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,25,13L,2,2,1,1,1463,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,27,18M,5,4,3,5,2900,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,24,13L,4,4,5,5,1900,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,25,13L,2,2,6,4,1990,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,23,12L,5,5,2,2,1712,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,25,13L,2,2,7,7,1142,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,23,13M,5,9,3,5,1478,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,23,13L,4,2,2,2,1716.296875,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,22,16,4,4,6,6,3100,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,23,13M,3,9,4,1,2453,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,23,13L,5,2,3,2,1685,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,23,13M,8,2,,6,1900,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,23,16,4,9,4,6,2546,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,23,09M,1,7,1,1,1577,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,23,13M,1,3,1,1,1868,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,23,09M,2,2,7,4,1546.296875,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,23,13L,2,2,4,2,1631,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,23,16,2,9,1,2,1983,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,23,13M,3,9,2,1,1670,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,23,13L,2,2,3,5,1500,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,23,16,4,4,6,7,1214,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,23,09M,1,2,2,2,1322,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,23,13L,3,3,7,7,2548,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,25,13L,3,2,2,3,1604,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,23,13L,1,1,1,1,2250.296875,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,27,18M,4,2,6,4,2312,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,23,13L,4,4,5,5,1997,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,23,13L,3,3,3,3,1700,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,23,13L,4,4,5,4,1810,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,22,08,5,2,2,3,1700,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,27,18M,4,5,1,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,23,09M,1,2,2,2,1696,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,23,05,4,2,7,7,1366.6992188,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,22,10M,1,2,1,1,1464,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,22,09M,1,1,2,2,1657,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,26,13L,4,4,5,6,2662,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,22,06I,3,2,7,3,1566.6992188,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,22,09M,1,1,2,2,1430,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,22,05,2,4,3,5,1505,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,22,09M,6,1,7,7,1597,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,22,09M,2,2,3,3,1300,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,22,09L,4,4,5,4,2650,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,28,18M,7,7,7,4,2416.296875,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,22,06I,1,2,1,1,1727,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,22,09M,6,4,3,5,1500,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,22,09M,6,4,4,6,2000,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,22,09M,8,2,,3,1300,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,27,14L,2,2,2,1,1900,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,21,06I,5,4,1,6,1341.6953125,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,21,05,4,2,2,3,1400,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,21,09M,3,4,4,5,1641.6992188,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,21,09L,4,2,6,4,1733,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,21,09L,1,2,2,2,1142,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,21,09M,3,4,1,3,1666,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,28,18M,4,4,6,1,2928,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,21,09M,2,1,2,3,1400,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,22,10L,1,1,7,7,1083,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,21,09M,4,2,2,2,1100,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,21,17,2,2,2,4,1525,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,21,09L,6,6,2,1,1500,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,21,10M,1,2,4,4,2050,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,21,09L,1,2,7,3,1400,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,21,09L,6,2,4,3,1640,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,21,09L,6,6,3,4,1558,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,21,09M,2,2,3,1,1641.6992188,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,21,09M,4,4,4,3,1510,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,21,09M,4,2,6,2,1360,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,20,04T,1,2,2,2,1276,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,20,05,4,1,5,2,1150,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,19,05,7,5,7,2,1242,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,19,05,7,4,7,4,1436,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,22,05,1,2,1,1,1149,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,24,08,4,9,4,4,2400,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,13M,3,3,1,4,1300,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,21,09M,3,3,7,7,1582,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,35,17,4,4,6,6,4200,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,32,18L,2,3,3,2,2250,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,32,18L,4,4,6,6,3712,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,18M,1,1,2,3,1600,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,13M,4,9,6,5,1950,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,28,18M,2,4,4,5,2416,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,18M,3,4,3,6,2800,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,18M,4,4,6,5,3300,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,27,18M,3,2,5,4,1498,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,26,18M,4,4,5,5,3517,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,26,18M,1,4,2,4,2684,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,26,18M,5,5,1,1,2792,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,18M,4,4,6,6,4950,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,25,14L,3,2,1,3,1350,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,25,10L,4,2,7,3,1220,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,25,13L,4,2,6,5,1150,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,25,10L,4,9,6,5,2565,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,24,09M,1,9,1,1,1766.6875,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,24,06I,1,9,1,1,1842,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,24,13M,4,2,1,7,1946,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,24,13M,4,2,2,1,2325,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,24,13L,5,2,3,3,2113,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,24,16,4,4,6,6,2641.6953125,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,24,13L,1,2,1,3,2395,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,24,13M,2,2,1,1,1220,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,23,07T,4,4,5,6,1200,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,23,13L,1,2,1,4,1430,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,23,10L,3,2,3,4,904,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,23,13M,2,2,7,2,1842,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,23,13M,4,4,4,5,2116.6992188,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,23,13M,5,5,1,1,1291,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,23,03T,5,5,2,2,1316.6992188,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,23,16,3,1,2,2,3229,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,23,09M,4,4,6,6,3467,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,23,09M,1,9,1,2,1520.796875,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,23,09L,1,2,3,3,1468,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,23,13L,1,2,2,2,1980,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,23,10M,7,7,7,7,1465,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,23,13M,4,7,4,3,1896,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,22,10M,6,3,1,5,1185,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,21,09M,3,3,5,6,1330,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,22,09M,1,2,2,1,1593,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,22,09M,4,3,6,4,1452,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,22,09M,2,2,1,2,1400,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,22,09L,4,4,3,6,1571,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,22,10M,5,2,2,5,1294,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,22,06T,2,2,1,1,2400,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,22,06I,1,4,2,2,1226.6875,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,21,04T,8,9,,1,1510,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,21,06T,4,2,5,2,1606,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,21,09L,1,1,1,2,1582.6875,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,21,05,2,2,2,4,1455,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,20,09M,4,7,3,2,1799,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,21,09M,5,2,2,4,1593,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,21,09M,4,3,4,3,1326.6699219,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,21,09M,4,2,2,3,1966.6992188,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,21,06T,1,7,1,1,1340,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,21,09M,3,2,1,1,1541.6875,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,21,09M,1,2,2,7,1300,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,20,03T,5,2,7,3,1500,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,20,05,4,2,2,1,1408,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,20,04T,1,2,2,2,1640,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,19,04I,5,2,3,3,2318,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,20,04T,1,1,3,3,1142,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,21,06T,3,3,5,4,1350,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,22,07T,4,2,4,2,1333,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,23,16,4,4,6,3,1513,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,21,09M,8,1,,1,1300,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,30,18M,4,4,6,5,2200,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,18M,4,4,4,6,2783.296875,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,28,18M,4,4,5,5,2700,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,18M,6,2,4,3,2300,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,18M,4,2,6,1,2575.296875,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,28,18M,1,1,1,1,2492,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,30,17,4,4,6,6,3487.6875,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,32,18M,8,4,,6,3800,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,26,18M,6,6,6,6,2400,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,28,13L,1,2,1,1,1408,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,27,13L,4,4,6,6,1200,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,27,13L,4,2,6,3,1182,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,27,18M,4,3,7,3,2306,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,26,10M,4,2,3,3,2202,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,26,16,3,2,3,2,2037,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,26,18M,4,2,5,3,2500,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,26,14M,2,2,2,3,2082,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,26,18M,4,4,6,5,1800,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,25,13M,7,2,7,7,2817,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,25,13L,4,4,6,5,2266,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,25,13M,2,2,1,2,1683.296875,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,25,13M,4,4,2,5,1925,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,25,13L,2,2,6,6,1422,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,25,13M,1,2,3,1,1300,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,25,13L,4,1,6,1,1950,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,25,13L,2,2,3,4,1248,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,24,13L,3,6,3,5,1720,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,25,13L,2,2,6,1,1400,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,25,05,4,2,5,4,1808.328125,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,24,13L,7,9,7,7,1820,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,24,13L,4,4,5,6,1625,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,24,14L,4,4,4,4,2667,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,24,13M,2,2,2,1,1730,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,24,13L,4,1,6,2,1500,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,24,16,4,5,6,5,2146,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,23,13M,6,2,3,4,1418,0,0,0,0,0,0,0,0,0,0,1,0,0
